,placeLabel,placeLabelE,heritage,longitude,latitude,UNESCO,image,wikicode,wiki_links,Nbwikis,LgWiki,LgWrdContent,NbPhotos,TotalWords
27,Ãglise Sainte-ThÃ©rÃ¨se de l'Enfant-JÃ©sus d'El Aouina,Saint ThÃ©rÃ¨se of Lisieux Church (El Aouina),0,10.257451,36.852923,0,http://commons.wikimedia.org/wiki/Special:FilePath/Eglise%20d%27El%20Aouina.jpg,Q30090087,https://commons.wikimedia.org/wiki/Category:Saint_Th%C3%A9r%C3%A8se_of_Lisieux_Church_(El_Aouina); https://fr.wikipedia.org/wiki/%C3%89glise_Sainte-Th%C3%A9r%C3%A8se-de-l%27Enfant-J%C3%A9sus_d%27El_Aouina,2.0,https://fr.wikipedia.org/wiki/%C3%89glise_Sainte-Th%C3%A9r%C3%A8se-de-l%27Enfant-J%C3%A9sus_d%27El_Aouina,918.0,10.0,30727.0
28,Stade Chedly-Zouiten,Stade Chedli Zouiten,0,10.170121,36.828863,0,http://commons.wikimedia.org/wiki/Special:FilePath/Tnplaces%2012.jpg,Q1133198,https://ar.wikipedia.org/wiki/%D9%85%D9%84%D8%B9%D8%A8_%D8%A7%D9%84%D8%B4%D8%A7%D8%B0%D9%84%D9%8A_%D8%B2%D9%88%D9%8A%D8%AA%D9%86; https://ca.wikipedia.org/wiki/Estadi_Chedly_Zouiten; https://commons.wikimedia.org/wiki/Category:Chedly_Zouiten_stadium; https://de.wikipedia.org/wiki/Stade_Chedli_Zouiten; https://en.wikipedia.org/wiki/Chedly_Zouiten_Stadium; https://es.wikipedia.org/wiki/Stade_Chedli_Zouiten; https://fr.wikipedia.org/wiki/Stade_Chedly-Zouiten; https://nl.wikipedia.org/wiki/Stade_Chedli_Zouiten; https://pl.wikipedia.org/wiki/Stade_Chedli_Zouiten; https://uk.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D0%B4_%D0%A7%D0%B5%D0%B4%D0%BB%D1%96_%D0%97%D1%83%D0%B9%D1%82%D0%B5%D0%BD,10.0,https://ca.wikipedia.org/wiki/Estadi_Chedly_Zouiten,327.0,3.0,31054.0
29,Piscine olympique d'El Menzah,El Menzah Olympic Swimming Pool,0,10.183934,36.842641,0,http://commons.wikimedia.org/wiki/Special:FilePath/SwimmingPoolElMenzah%204.JPG,Q90938613,https://commons.wikimedia.org/wiki/Category:El_Menzah_Olympic_Swimming_Pool; https://it.wikipedia.org/wiki/Piscina_olimpica_di_El_Menzah,2.0,https://it.wikipedia.org/wiki/Piscina_olimpica_di_El_Menzah,216.0,7.0,2428.0
30,MosquÃ©e Sidi El Ansari,Mosque of Sidi El Ansari,1,10.16298,36.80546611,1,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20Sidi%20El%20Ansari%20%28Porte%20d%27entr%C3%A9e%29.jpg,Q28055190,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%A7%D9%84%D8%A3%D9%86%D8%B5%D8%A7%D8%B1%D9%8A; https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%B3%D9%8A%D8%AF%D9%89_%D8%A7%D9%84%D8%A7%D9%86%D8%B5%D8%A7%D8%B1%D9%89; https://commons.wikimedia.org/wiki/Category:Sidi_El_Ansari_Mosque; https://en.wikipedia.org/wiki/Sidi_El_Ansari_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Sidi_El_Ansari,5.0,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%A7%D9%84%D8%A3%D9%86%D8%B5%D8%A7%D8%B1%D9%8A,225.0,5.0,18407.0
31,CitÃ© des sciences,Tunis Science City,0,10.18847,36.8496,0,http://commons.wikimedia.org/wiki/Special:FilePath/Tunis%20Cit%C3%A9e%20Science.JPG,Q2974789,https://ar.wikipedia.org/wiki/%D9%85%D8%AF%D9%8A%D9%86%D8%A9_%D8%A7%D9%84%D8%B9%D9%84%D9%88%D9%85_(%D8%AA%D9%88%D9%86%D8%B3); https://commons.wikimedia.org/wiki/Category:Tunis_Science_City; https://fr.wikipedia.org/wiki/Cit%C3%A9_des_sciences_(Tunis),3.0,https://fr.wikipedia.org/wiki/Cit%C3%A9_des_sciences_(Tunis),2036.0,13.0,4464.0
32,Parc du BelvÃ©dÃ¨re,Parc du BelvÃ©dÃ¨re,0,10.1733,36.8225,0,http://commons.wikimedia.org/wiki/Special:FilePath/Zoo%20Belv%C3%A9d%C3%A8re%20Tunis.jpg,Q3364339,"https://ar.wikipedia.org/wiki/%D9%85%D9%86%D8%AA%D8%B2%D9%87_%D8%A7%D9%84%D8%A8%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D8%B1; https://bg.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%B2%D0%B5%D0%B4%D0%B5%D1%80%D0%B5_(%D0%BF%D0%B0%D1%80%D0%BA); https://ceb.wikipedia.org/wiki/Parc_du_Belv%C3%A9d%C3%A8re_(parke_sa_Tunisia); https://commons.wikimedia.org/wiki/Category:Parc_du_Belv%C3%A9d%C3%A8re; https://en.wikipedia.org/wiki/Belvedere_Park,_Tunis; https://es.wikipedia.org/wiki/Parque_de_Belv%C3%A9d%C3%A8re; https://fr.wikipedia.org/wiki/Parc_du_Belv%C3%A9d%C3%A8re",7.0,https://ceb.wikipedia.org/wiki/Parc_du_Belv%C3%A9d%C3%A8re_(parke_sa_Tunisia),961.0,4.0,13248.0
33,CimetiÃ¨re du Borgel,Borgel cemetery,0,10.19081,36.823887,0,http://commons.wikimedia.org/wiki/Special:FilePath/Tunis%20Jewish%20cemetery.jpg,Q2972598,https://commons.wikimedia.org/wiki/Category:Borgel_cemetery; https://fr.wikipedia.org/wiki/Cimeti%C3%A8re_du_Borgel; https://he.wikipedia.org/wiki/%D7%91%D7%99%D7%AA_%D7%94%D7%A7%D7%91%D7%A8%D7%95%D7%AA_%D7%91%D7%95%D7%A8%D7%92%27%D7%9C,3.0,https://he.wikipedia.org/wiki/%D7%91%D7%99%D7%AA_%D7%94%D7%A7%D7%91%D7%A8%D7%95%D7%AA_%D7%91%D7%95%D7%A8%D7%92%27%D7%9C,68.0,8.0,5354.0
34,Jardin botanique de Tunis,Botanical garden of Tunis,0,10.192533,36.845889,0,http://commons.wikimedia.org/wiki/Special:FilePath/Tunis%20botanical%20garden%20photo%201.jpg,Q28945699,"https://ar.wikipedia.org/wiki/%D8%AD%D8%AF%D9%8A%D9%82%D8%A9_%D8%A7%D9%84%D9%86%D8%A8%D8%A7%D8%AA%D8%A7%D8%AA_%D8%A8%D8%AA%D9%88%D9%86%D8%B3; https://commons.wikimedia.org/wiki/Category:Botanical_garden,_Tunis; https://fr.wikipedia.org/wiki/Jardin_botanique_de_Tunis",3.0,https://ar.wikipedia.org/wiki/%D8%AD%D8%AF%D9%8A%D9%82%D8%A9_%D8%A7%D9%84%D9%86%D8%A8%D8%A7%D8%AA%D8%A7%D8%AA_%D8%A8%D8%AA%D9%88%D9%86%D8%B3,115.0,2.0,2212.0
35,Parc Hassen Belkhodja,Hassen Belkhodja Park,0,10.186726,36.81417,0,http://commons.wikimedia.org/wiki/Special:FilePath/Parc%20Hassen%20Belkhodja%20-%20Parc%20B%20-%20%D8%AD%D8%AF%D9%8A%D9%82%D8%A9%20%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9%20%D8%A8%20%D8%AD%D8%B3%D8%A7%D9%86%20%D8%A8%D9%84%D8%AE%D9%88%D8%AC%D8%A9%20photo1.jpg,Q3363824,https://ar.wikipedia.org/wiki/%D9%85%D8%B1%D9%83%D8%A8_%D8%AD%D8%B3%D8%A7%D9%86_%D8%A8%D8%A7%D9%84%D8%AE%D9%88%D8%AC%D8%A9; https://commons.wikimedia.org/wiki/Category:Hassen_Belkhodja_Park; https://en.wikipedia.org/wiki/Esp%C3%A9rance_de_Tunis_Training_Center; https://fr.wikipedia.org/wiki/Parc_Hassen_Belkhodja,4.0,https://fr.wikipedia.org/wiki/Parc_Hassen_Belkhodja,171.0,3.0,5286.0
36,Maison de la radio tunisienne,Tunisian Radio House,0,10.17936111,36.81333333,0,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20de%20la%20Radio%20Tunisienne%20%C3%A0%20Tunis.JPG,Q25094107,https://ar.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1_%D8%A7%D9%84%D8%A5%D8%B0%D8%A7%D8%B9%D8%A9_%D8%A7%D9%84%D8%AA%D9%88%D9%86%D8%B3%D9%8A%D8%A9; https://commons.wikimedia.org/wiki/Category:Tunisian_Radio_House; https://fr.wikipedia.org/wiki/Maison_de_la_radio_tunisienne,3.0,https://ar.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1_%D8%A7%D9%84%D8%A5%D8%B0%D8%A7%D8%B9%D8%A9_%D8%A7%D9%84%D8%AA%D9%88%D9%86%D8%B3%D9%8A%D8%A9,438.0,6.0,2097.0
37,MosquÃ©e El Borj,Mosque of El Borj,1,10.16704,36.812318,1,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20El%20Borj%20photo%203%20%D8%AC%D8%A7%D9%85%D8%B9%20%D8%A7%D9%84%D8%A8%D8%B1%D8%AC.jpg,Q28008616,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9_%D8%A7%D9%84%D8%A8%D8%B1%D8%AC; https://arz.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9_%D8%A7%D9%84%D8%A8%D8%B1%D8%AC; https://commons.wikimedia.org/wiki/Category:El_Borj_Mosque; https://en.wikipedia.org/wiki/El_Borj_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_El_Borj,5.0,https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_El_Borj,616.0,8.0,19023.0
38,CitÃ© de la Culture,City of Culture,0,10.18596,36.81111,0,http://commons.wikimedia.org/wiki/Special:FilePath/Cit%C3%A9%20de%20la%20culture%2C%20Tunis%2027%20d%C3%A9cembre%202014.jpg,Q2974756,https://ar.wikipedia.org/wiki/%D9%85%D8%AF%D9%8A%D9%86%D8%A9_%D8%A7%D9%84%D8%AB%D9%82%D8%A7%D9%81%D8%A9_(%D8%AA%D9%88%D9%86%D8%B3); https://ca.wikipedia.org/wiki/Ciutat_de_la_Cultura_de_Tunis; https://commons.wikimedia.org/wiki/Category:City_of_Culture_(Tunis); https://es.wikipedia.org/wiki/Ciudad_de_la_Cultura_(T%C3%BAnez); https://fr.wikipedia.org/wiki/Cit%C3%A9_de_la_Culture_(Tunisie); https://pt.wikipedia.org/wiki/Cidade_da_Cultura_da_Tun%C3%ADsia,6.0,https://ca.wikipedia.org/wiki/Ciutat_de_la_Cultura_de_Tunis,446.0,2.0,20395.0
39,MosquÃ©e El Ahmadi,Mosque of El Ahmadi,1,10.172284,36.809523,1,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20El%20Ahmadi%20photo%208%20%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%20%D8%A7%D9%84%D8%A3%D8%AD%D9%85%D8%AF%D9%8A.jpg,Q28038986,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9_%D8%A7%D9%84%D8%A3%D8%AD%D9%85%D8%AF%D9%8A_(%D8%AA%D9%88%D9%86%D8%B3); https://arz.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9_%D8%A7%D9%84%D8%A7%D8%AD%D9%85%D8%AF%D9%89; https://commons.wikimedia.org/wiki/Category:El_Ahmadi_Mosque_(Tunis); https://en.wikipedia.org/wiki/El_Ahmadi_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_El_Ahmadi_(Tunis),5.0,https://en.wikipedia.org/wiki/El_Ahmadi_Mosque,713.0,6.0,17657.0
40,MosquÃ©e Sidi Gouicem,Mosque of Sidi Gouicem,1,10.170876,36.809486,1,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20Sidi%20Gouissem%20photo1%20%D9%85%D8%B3%D8%AC%D8%AF%20%D8%B3%D9%8A%D8%AF%D9%8A%20%D9%82%D9%88%D9%8A%D8%B3%D9%85.jpg,Q28472754,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%B3%D9%8A%D8%AF%D9%8A_%D9%82%D9%88%D9%8A%D8%B3%D9%85; https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%B3%D9%8A%D8%AF%D9%89_%D9%82%D9%88%D9%8A%D8%B3%D9%85; https://commons.wikimedia.org/wiki/Category:Sidi_Gouissem_Mosque; https://en.wikipedia.org/wiki/Sidi_Gouicem_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Sidi_Gouicem,5.0,https://en.wikipedia.org/wiki/Sidi_Gouicem_Mosque,669.0,6.0,9339.0
41,Palais Khaznadar,Palace of Khaznadar,1,10.167674,36.808721,1,http://commons.wikimedia.org/wiki/Special:FilePath/Fackh.JPG,Q23769259,https://ar.wikipedia.org/wiki/%D9%82%D8%B5%D8%B1_%D8%AE%D8%B2%D9%86%D8%AF%D8%A7%D8%B1; https://commons.wikimedia.org/wiki/Category:Khaznadar_Palace; https://en.wikipedia.org/wiki/Khaznadar_Palace; https://fr.wikipedia.org/wiki/Palais_Khaznadar; https://tr.wikipedia.org/wiki/Haznedar_Saray%C4%B1,5.0,https://tr.wikipedia.org/wiki/Haznedar_Saray%C4%B1,151.0,2.0,8670.0
42,MausolÃ©e Sidi El Halfaoui,Zaouia of Sidi El Halfaoui,0,10.17279,36.80882,0,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20mausol%C3%A9e%20de%20Sidi%20Mohamed%20El%20Halfaoui.jpg,Q29514058,https://ar.wikipedia.org/wiki/%D8%B2%D8%A7%D9%88%D9%8A%D8%A9_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%A7%D9%84%D8%AD%D9%84%D9%81%D8%A7%D9%88%D9%8A; https://commons.wikimedia.org/wiki/Category:Zaouia_of_Sidi_El_Halfaoui,2.0,https://ar.wikipedia.org/wiki/%D8%B2%D8%A7%D9%88%D9%8A%D8%A9_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%A7%D9%84%D8%AD%D9%84%D9%81%D8%A7%D9%88%D9%8A,137.0,4.0,12229.0
43,Fontaine Ã  coupole de Sidi Abdessalem,Fountain of Sidi Abdessalem,1,10.166014,36.808792,1,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B3%D8%A8%D9%8A%D9%84%20%D8%B3%D9%8A%D8%AF%D9%8A%20%D8%B9%D8%A8%D8%AF%20%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85.JPG,Q21914329,https://ar.wikipedia.org/wiki/%D8%B3%D8%A8%D9%8A%D9%84_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85; https://commons.wikimedia.org/wiki/Category:Fountain_near_Bab_Sidi_Abdessalem; https://fr.wikipedia.org/wiki/Fontaine_%C3%A0_coupole_de_Sidi_Abdessalem,3.0,https://ar.wikipedia.org/wiki/%D8%B3%D8%A8%D9%8A%D9%84_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85,85.0,5.0,11066.0
44,Palais Saheb EttabaÃ¢,Palace of Saheb EttabaÃ¢,1,10.16687,36.80819,1,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%82%D8%B5%D8%B1%20%D8%A7%D9%84%D9%88%D8%B2%D9%8A%D8%B1%20%D9%8A%D9%88%D8%B3%D9%81%20%D8%B5%D8%A7%D8%AD%D8%A8%20%D8%A7%D9%84%D8%B7%D8%A7%D8%A8%D8%B9.jpg,Q24699188,https://ar.wikipedia.org/wiki/%D9%82%D8%B5%D8%B1_%D8%B5%D8%A7%D8%AD%D8%A8_%D8%A7%D9%84%D8%B7%D8%A7%D8%A8%D8%B9; https://commons.wikimedia.org/wiki/Category:Saheb_Ettaba%C3%A2_Palace; https://en.wikipedia.org/wiki/Saheb_Ettaba%C3%A2_Palace; https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%AE_%D8%B5%D8%A7%D8%AD%D8%A8_%D8%A7%D9%84%D8%B7%D8%A7%D8%A8%D8%B9; https://fr.wikipedia.org/wiki/Palais_Saheb_Ettaba%C3%A2; https://ln.wikipedia.org/wiki/Ndako_Saheb_Ettaba%C3%A2; https://tr.wikipedia.org/wiki/Sahib_et-T%C3%A2bi_Saray%C4%B1,7.0,https://ln.wikipedia.org/wiki/Ndako_Saheb_Ettaba%C3%A2,107.0,1.0,23283.0
45,MosquÃ©e Hammam El Rmimi,Mosque of Hammam El Rmimi,1,10.17023056,36.80772889,1,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20hammam%20El%20Rmimi%20photo%206%20%D9%85%D8%B3%D8%AC%D8%AF%20%D8%AD%D9%85%D8%A7%D9%85%20%D8%A7%D9%84%D8%B1%D9%85%D9%8A%D9%85%D9%89.jpg,Q28017310,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%AD%D9%85%D8%A7%D9%85_%D8%A7%D9%84%D8%B1%D9%85%D9%8A%D9%85%D9%8A; https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%AD%D9%85%D8%A7%D9%85_%D8%A7%D9%84%D8%B1%D9%85%D9%8A%D9%85%D9%89; https://commons.wikimedia.org/wiki/Category:Hammam_Errmimi_Mosque; https://en.wikipedia.org/wiki/Hammam_El_Rmimi_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Hammam_El_Rmimi,5.0,https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%AD%D9%85%D8%A7%D9%85_%D8%A7%D9%84%D8%B1%D9%85%D9%8A%D9%85%D9%89,64.0,5.0,1594.0
46,MausolÃ©e Sidi Ali Chiha,Zaouia of Sidi Ali Chiha,0,10.166032,36.807692,0,http://commons.wikimedia.org/wiki/Special:FilePath/Centre%20National%20de%20la%20Calligraphie%20photo%203%20%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%20%D9%84%D9%81%D9%86%D9%88%D9%86%20%D8%A7%D9%84%D8%AE%D8%B7.jpg,Q3301815,https://ar.wikipedia.org/wiki/%D8%B2%D8%A7%D9%88%D9%8A%D8%A9_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%B4%D9%8A%D8%AD%D8%A9; https://fr.wikipedia.org/wiki/Mausol%C3%A9e_Sidi_Ali_Chiha,2.0,https://ar.wikipedia.org/wiki/%D8%B2%D8%A7%D9%88%D9%8A%D8%A9_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%B4%D9%8A%D8%AD%D8%A9,125.0,4.0,2146.0
47,MosquÃ©e Sidi Bellagh,Mosque of Sidi Bellagh,1,10.167221,36.807535,1,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%B3%D8%AC%D8%AF%20%D8%B3%D9%8A%D8%AF%D9%8A%20%D8%A7%D9%84%D8%A8%D9%84%D8%A7%D8%B9%20%D8%A7%D9%84%D8%AD%D9%84%D9%81%D8%A7%D9%88%D9%8A%D9%86.JPG,Q28537569,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%A7%D9%84%D8%A8%D9%84%D8%A7%D8%BA; https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%B3%D9%8A%D8%AF%D9%89_%D8%A7%D9%84%D8%A8%D9%84%D8%A7%D8%BA; https://commons.wikimedia.org/wiki/Category:Sidi_Bellagh_Mosque; https://en.wikipedia.org/wiki/Sidi_Bellagh_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Sidi_Bellagh,5.0,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%A7%D9%84%D8%A8%D9%84%D8%A7%D8%BA,225.0,6.0,51263.0
48,MosquÃ©e Tabbanine,Mosque of Tabbanine,1,10.163355,36.806354,1,http://commons.wikimedia.org/wiki/Special:FilePath/Minaretbeblakwess.JPG,Q7672979,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9_%D8%A7%D9%84%D8%AA%D8%A8%D8%A7%D9%86%D9%8A%D9%86; https://arz.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9_%D8%A7%D9%84%D8%AA%D8%A8%D8%A7%D9%86%D9%8A%D9%86; https://en.wikipedia.org/wiki/Tabbanine_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Tabbanine; https://nl.wikipedia.org/wiki/Tabbanine-moskee; https://uz.wikipedia.org/wiki/Tabbanin_masjidi,6.0,https://nl.wikipedia.org/wiki/Tabbanine-moskee,114.0,3.0,53058.0
49,MosquÃ©e Abi Mohamed El Morjani,Mosque of Abi Mohamed El Morjani,1,10.16780361,36.80581611,1,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20Abi%20Mohamed%20El%20Morjani%20photo%209%20%D8%AC%D8%A7%D9%85%D8%B9%20%D8%A3%D8%A8%D9%8A%20%D9%85%D8%AD%D9%85%D8%AF%20%D8%A7%D9%84%D9%85%D8%B1%D8%AC%D8%A7%D9%86%D9%8A.jpg,Q28056478,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9_%D8%A3%D8%A8%D9%8A_%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D9%85%D8%B1%D8%AC%D8%A7%D9%86%D9%8A; https://arz.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9_%D8%A7%D8%A8%D9%89_%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D9%85%D8%B1%D8%AC%D8%A7%D9%86%D9%89; https://commons.wikimedia.org/wiki/Category:Abi_Mohamed_El_Morjani_Mosque; https://en.wikipedia.org/wiki/Abi_Mohamed_Al_Morjani_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Abi_Mohamed_El_Morjani,5.0,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9_%D8%A3%D8%A8%D9%8A_%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D9%85%D8%B1%D8%AC%D8%A7%D9%86%D9%8A,303.0,9.0,3790.0
50,MosquÃ©e El Kayal,Mosque of El Kayal,1,10.172127,36.805637,1,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20El%20Kayal%20photo%204%20%D9%85%D8%B3%D8%AC%D8%AF%20%D8%A7%D9%84%D9%83%D9%8A%D8%A7%D9%84.jpg,Q28371920,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D9%83%D9%8A%D8%A7%D9%84; https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D9%83%D9%8A%D8%A7%D9%84; https://commons.wikimedia.org/wiki/Category:El_Kayal_Mosque; https://en.wikipedia.org/wiki/El_Kayal_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_El_Kayal,5.0,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D9%83%D9%8A%D8%A7%D9%84,224.0,5.0,14390.0
51,MosquÃ©e El Bradia,Mosque of El Bradia,1,10.167643,36.805519,1,http://commons.wikimedia.org/wiki/Special:FilePath/La%20mosqu%C3%A9e%20Bradia%20photo6%20%D9%85%D8%B3%D8%AC%D8%AF%20%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D8%AF%D8%B9%D9%8A%D8%A9.jpg,Q28045686,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D8%AF%D8%B9%D9%8A%D8%A9; https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D8%AF%D8%B9%D9%8A%D9%87; https://commons.wikimedia.org/wiki/Category:Bradia_Mosque; https://en.wikipedia.org/wiki/El_Bradia_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_El_Bradia; https://ms.wikipedia.org/wiki/Masjid_El_Bradia,6.0,https://ms.wikipedia.org/wiki/Masjid_El_Bradia,121.0,3.0,121.0
52,MosquÃ©e Soubhan Allah,Mosque of Soubhan Allah,1,10.17021167,36.80499694,1,http://commons.wikimedia.org/wiki/Special:FilePath/Minaret%20Mosqu%C3%A9e%20Sobhana%20Allah%20photo2%20%D8%AC%D8%A7%D9%85%D8%B9%20%D8%B3%D8%A8%D8%AD%D8%A7%D9%86%20%D8%A7%D9%84%D9%84%D9%87.jpg,Q7564063,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9_%D8%B3%D8%A8%D8%AD%D8%A7%D9%86_%D8%A7%D9%84%D9%84%D9%87; https://arz.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9_%D8%B3%D8%A8%D8%AD%D8%A7%D9%86_%D8%A7%D9%84%D9%84%D9%87; https://commons.wikimedia.org/wiki/Category:Soubhan_Allah_Mosque; https://en.wikipedia.org/wiki/Soubhan_Allah_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Soubhan_Allah; https://uz.wikipedia.org/wiki/Subhan_Allah_masjidi,6.0,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9_%D8%B3%D8%A8%D8%AD%D8%A7%D9%86_%D8%A7%D9%84%D9%84%D9%87,229.0,7.0,3200.0
53,MosquÃ©e Ben Hmida,Ben Hmida Mosque,1,10.16242667,36.80576028,1,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20Ben%20Hamida%20%28Porte%20d%27entr%C3%A9e%29.jpg,Q28060810,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D8%A8%D9%86_%D8%AD%D9%85%D9%8A%D8%AF%D8%A9; https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A8%D9%86_%D8%AD%D9%85%D9%8A%D8%AF%D9%87; https://commons.wikimedia.org/wiki/Category:Ben_Hmida_Mosque; https://en.wikipedia.org/wiki/Ben_Hmida_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Ben_Hmida,5.0,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D8%A8%D9%86_%D8%AD%D9%85%D9%8A%D8%AF%D8%A9,221.0,4.0,4105.0
